alt           press         den           temp          eddy          H2Oaer        CO2aer        S8aer         H2SO4aer      NH3aer        N2Oaer        C2H2aer       C2H4aer       C2H6aer       CH3CNaer      HCCCNaer      HCNaer        CH4aer        HCaer1        HCaer2        HCaer3        He            H             H2            H2O           OH            O             O2            CO            CO2           HCO           H2CO          C             CH            CH2           CH3           CH4           S             S2            S3            S4            S8            H2S           HS            SO            SO2           CS            CS2           OCS           CN            HCN           N             N2            NH            NH2           NH3           C2            C2H           C2H2          C2H4          NO            HNO           HO2           HNCO          N2O           H2O2          O3            NO2           NO3           SO3           HNO2          HNO3          H2SO4         HCl           Cl            Cl2           HOCl          N2H4          ClO           C2H6          CH3OH         CH2CO         CH3CHO        C3H4          C3H6          C4H2          C4H4          OClO          HCS           C2H3          C2H5          NCO           1CH2          HCCO          NNH           HSO           CH3O          H2COH         H2CN          N2H2          C4H           HCNOH         C2H2OH        CH3CO         CH2CHO        C2H3OH        C2H4OH        CH3O2         HSO3          N2H3          NH2CO         HS4           C4H3          CH2N2         CH2CN         CH3CN         HCCCN         O1D           N2D           H2Oaer_r      CO2aer_r      S8aer_r       H2SO4aer_r    NH3aer_r      N2Oaer_r      C2H2aer_r     C2H4aer_r     C2H6aer_r     CH3CNaer_r    HCCCNaer_r    HCNaer_r      CH4aer_r      HCaer1_r      HCaer2_r      HCaer3_r      
8.85000E+001  2.71010E-006  9.83790E+013  1.99526E+002  4.06996E+005  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  9.72053E-029  1.00000E-040  1.28896E-040  1.16215E-005  4.02955E-006  3.21679E-005  9.41626E-009  1.91494E-003  2.07480E-001  3.03533E-006  3.36930E-004  2.32184E-017  6.05313E-013  1.82381E-022  1.35542E-019  2.91633E-017  5.87310E-017  1.77217E-008  2.71443E-017  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  5.39478E-023  3.89934E-020  3.60940E-012  5.62352E-012  7.71393E-030  1.00000E-040  6.78961E-024  3.78714E-023  1.09359E-013  4.08335E-009  7.90217E-001  1.14033E-019  1.23094E-028  2.47528E-025  1.00000E-040  4.98131E-033  3.10386E-024  2.71713E-022  6.66631E-009  7.06497E-018  1.57058E-010  1.07966E-021  1.70110E-009  1.37397E-012  2.99644E-007  7.87348E-015  1.61580E-020  2.54057E-013  2.29618E-013  2.93573E-019  9.73975E-012  1.52668E-011  3.48317E-010  6.22541E-025  2.64267E-023  1.00000E-040  2.27778E-011  1.06461E-019  9.39480E-015  3.20958E-025  1.83174E-024  3.71136E-034  1.38333E-031  1.00000E-040  1.00000E-040  1.20314E-015  6.81001E-029  2.95727E-032  1.03176E-027  1.88451E-021  6.32338E-019  1.25837E-027  1.29351E-028  2.78705E-019  2.55993E-021  1.39278E-018  7.12694E-023  2.77389E-033  1.00000E-040  9.04739E-019  6.68818E-034  1.32916E-027  1.86297E-029  6.92119E-023  1.12301E-031  3.94431E-023  1.12951E-022  1.00000E-040  2.60546E-021  1.00000E-040  1.00000E-040  1.32055E-018  2.57595E-035  2.70000E-025  2.04226E-036  3.62639E-013  1.28477E-040  1.00000E-003  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  
8.95000E+001  2.29622E-006  8.33550E+013  1.99526E+002  4.06996E+005  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  9.72148E-029  1.00000E-040  1.33288E-040  1.43360E-005  4.16856E-006  2.95345E-005  7.33217E-009  3.03318E-003  2.06310E-001  3.74173E-006  3.32418E-004  3.65354E-017  6.02198E-013  3.39053E-021  2.42224E-019  3.76716E-017  6.36527E-017  1.64379E-008  4.09892E-017  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.98961E-023  2.13109E-020  4.74758E-012  5.37430E-012  5.03042E-029  1.00000E-040  7.69808E-024  8.43093E-023  1.25598E-013  1.13858E-008  7.90273E-001  2.09975E-019  1.48914E-028  3.27097E-025  1.00000E-040  7.29218E-033  3.32218E-024  2.84351E-022  6.42333E-009  4.49273E-018  1.03175E-010  8.10833E-022  1.58546E-009  5.03079E-013  3.27117E-007  6.28314E-015  1.12790E-020  3.31391E-013  1.94789E-013  1.04238E-019  8.15578E-012  1.42000E-011  3.48701E-010  4.25050E-025  1.36499E-023  1.00000E-040  2.10968E-011  9.38204E-020  8.17885E-015  3.03369E-025  1.52262E-024  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.15035E-015  1.07694E-028  4.10607E-032  8.55628E-028  2.63294E-021  1.13521E-018  1.47591E-027  8.55209E-029  1.52378E-019  1.79095E-021  1.09939E-018  1.36156E-022  1.53364E-033  1.00000E-040  8.94611E-019  4.72414E-034  1.10445E-027  1.10571E-029  5.27789E-023  4.90142E-032  2.28182E-023  6.17106E-023  1.00000E-040  2.56863E-021  1.00000E-040  1.00000E-040  1.66105E-018  2.30717E-035  3.07463E-025  3.07532E-036  4.85435E-013  2.72062E-035  1.00000E-003  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  
9.05000E+001  1.94621E-006  7.06492E+013  1.99526E+002  4.06996E+005  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  9.72124E-029  1.00000E-040  1.38419E-040  1.71357E-005  4.30537E-006  2.67764E-005  5.80659E-009  4.50892E-003  2.04853E-001  4.54837E-006  3.27247E-004  5.39470E-017  6.16078E-013  4.21269E-020  4.08906E-019  4.65528E-017  6.99796E-017  1.50627E-008  5.93396E-017  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  8.00014E-024  1.20897E-020  5.89878E-012  5.05190E-012  4.67597E-028  1.00000E-040  8.45696E-024  1.81134E-022  1.45702E-013  2.84829E-008  7.90258E-001  3.58141E-019  1.72711E-028  4.04126E-025  2.22924E-032  1.09981E-032  3.56847E-024  2.95903E-022  5.85733E-009  2.79238E-018  6.98767E-011  6.27176E-022  1.46918E-009  1.82127E-013  3.43071E-007  4.81738E-015  7.48318E-021  4.05272E-013  1.62981E-013  3.84577E-020  6.60435E-012  1.31195E-011  3.49358E-010  2.97271E-025  6.73256E-024  1.00000E-040  1.87924E-011  8.12522E-020  7.07420E-015  2.96738E-025  1.28310E-024  1.90099E-034  5.98233E-032  1.00000E-040  1.00000E-040  1.00586E-015  1.61194E-028  5.95084E-032  7.20027E-028  3.77722E-021  1.92165E-018  1.71992E-027  5.83575E-029  8.64670E-020  1.35031E-021  8.89999E-019  2.52137E-022  8.80463E-034  1.00000E-040  8.82927E-019  3.40675E-034  9.30686E-028  6.81559E-030  4.04217E-023  2.30516E-032  1.42371E-023  3.30994E-023  1.00000E-040  2.52704E-021  1.00000E-040  1.00000E-040  2.00420E-018  2.13637E-035  3.47902E-025  4.67134E-036  6.34431E-013  1.09930E-030  1.00000E-003  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  
9.15000E+001  1.65017E-006  5.99027E+013  1.99526E+002  4.06996E+005  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  9.71924E-029  1.00000E-040  1.44410E-040  1.99436E-005  4.43923E-006  2.39587E-005  4.64420E-009  6.36470E-003  2.03092E-001  5.45773E-006  3.21370E-004  7.50612E-017  6.42136E-013  3.67942E-019  6.53441E-019  5.56247E-017  7.71913E-017  1.36289E-008  8.28953E-017  4.54026E-032  1.00000E-040  1.00000E-040  1.00000E-040  3.40732E-024  7.06743E-021  7.00067E-012  4.66997E-012  3.38928E-027  1.00000E-040  9.07852E-024  3.77599E-022  1.71187E-013  6.39831E-008  7.90167E-001  5.62584E-019  1.89432E-028  4.64467E-025  1.00000E-040  1.68220E-032  3.80747E-024  3.03107E-022  5.13886E-009  1.71283E-018  4.84595E-011  4.96960E-022  1.35301E-009  6.58978E-014  3.48459E-007  3.57490E-015  4.77509E-021  4.64276E-013  1.35093E-013  1.46360E-020  5.15381E-012  1.20738E-011  3.49868E-010  2.11825E-025  3.20268E-024  1.00000E-040  1.62109E-011  6.91229E-020  6.06836E-015  2.95113E-025  1.07678E-024  1.00000E-040  1.38390E-037  1.00000E-040  1.00000E-040  8.21088E-016  2.31190E-028  8.62057E-032  6.03722E-028  5.52861E-021  3.07522E-018  1.97421E-027  4.08308E-029  5.05568E-020  1.08156E-021  7.41165E-019  4.42893E-022  5.21096E-034  1.00000E-040  8.69570E-019  2.46549E-034  7.81074E-028  4.33888E-030  3.12329E-023  1.13518E-032  9.36845E-024  1.74568E-023  1.00000E-040  2.48074E-021  1.00000E-040  1.00000E-040  2.32053E-018  2.04489E-035  3.91127E-025  7.08929E-036  8.21353E-013  8.99967E-027  1.00000E-003  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  
9.25000E+001  1.39973E-006  5.08115E+013  1.99526E+002  4.06996E+005  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  9.71480E-029  1.00000E-040  1.51396E-040  2.26791E-005  4.56764E-006  2.11592E-005  3.73425E-009  8.60671E-003  2.01021E-001  6.46855E-006  3.14751E-004  9.89264E-017  6.75532E-013  2.37989E-018  9.91039E-019  6.46310E-017  8.48030E-017  1.21793E-008  1.12371E-016  3.29931E-031  1.20638E-030  2.02937E-030  1.00000E-040  1.51123E-024  4.23226E-021  8.00109E-012  4.23776E-012  1.84913E-026  1.00000E-040  9.57984E-024  7.68053E-022  2.04346E-013  1.30078E-007  7.90003E-001  8.15980E-019  1.95850E-028  4.98871E-025  3.29320E-032  2.57264E-032  4.00933E-024  3.03808E-022  4.44685E-009  1.05733E-018  3.42293E-011  4.02487E-022  1.23808E-009  2.40978E-014  3.44815E-007  2.62338E-015  3.00166E-021  4.98234E-013  1.11439E-013  5.71588E-021  3.86541E-012  1.10914E-011  3.49926E-010  1.53166E-025  1.48012E-024  1.00000E-040  1.36115E-011  5.77800E-020  5.15855E-015  2.95489E-025  8.93607E-025  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  6.34975E-016  3.20222E-028  1.22047E-031  5.00744E-028  8.22912E-021  4.66601E-018  2.21952E-027  2.91400E-029  3.02796E-020  9.09022E-022  6.40487E-019  7.31874E-022  3.16670E-034  1.00000E-040  8.54432E-019  1.77097E-034  6.48264E-028  2.85603E-030  2.44474E-023  5.74172E-033  6.39862E-024  9.06560E-024  1.00000E-040  2.42978E-021  1.00000E-040  1.00000E-040  2.58062E-018  2.03407E-035  4.37206E-025  1.06794E-035  1.07120E-012  1.81950E-023  1.00000E-003  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  
9.35000E+001  1.18781E-006  4.31184E+013  1.99526E+002  4.06996E+005  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  9.70723E-029  1.00000E-040  1.59537E-040  2.52648E-005  4.68716E-006  1.84626E-005  3.00922E-009  1.12243E-002  1.98643E-001  7.57439E-006  3.07368E-004  1.24289E-016  7.12341E-013  1.19264E-017  1.43169E-018  7.33023E-017  9.24065E-017  1.07640E-008  1.48469E-016  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  6.90775E-025  2.58402E-021  8.85890E-012  3.76618E-012  7.86413E-026  1.33348E-040  9.97139E-024  1.53303E-021  2.48657E-013  2.42164E-007  7.89769E-001  1.10129E-018  1.91544E-028  5.09856E-025  1.00000E-040  3.88868E-032  4.15284E-024  2.97440E-022  3.85722E-009  6.64869E-019  2.45272E-011  3.33098E-022  1.12592E-009  9.00292E-015  3.33839E-007  1.93217E-015  1.88924E-021  5.01509E-013  9.18858E-014  2.28423E-021  2.78215E-012  1.01865E-011  3.49328E-010  1.12035E-025  6.67851E-025  1.00000E-040  1.11658E-011  4.75169E-020  4.34716E-015  2.95903E-025  7.31931E-025  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  4.70037E-016  4.30753E-028  1.67299E-031  4.09998E-028  1.24432E-020  6.73775E-018  2.43701E-027  2.11294E-029  1.84893E-020  7.93165E-022  5.85530E-019  1.13888E-021  1.97735E-034  1.00000E-040  8.37431E-019  1.25456E-034  5.31024E-028  1.94175E-030  1.94580E-023  2.94882E-033  4.48777E-024  4.63798E-024  1.00000E-040  2.37423E-021  1.00000E-040  1.00000E-040  2.76173E-018  2.12098E-035  4.86711E-025  1.59029E-035  1.44210E-012  1.11561E-020  1.00000E-003  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  
9.45000E+001  1.00840E-006  3.66059E+013  1.99526E+002  4.06996E+005  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  9.69581E-029  1.00000E-040  1.69013E-040  2.76326E-005  4.79412E-006  1.59540E-005  2.42521E-009  1.41891E-002  1.95979E-001  8.76184E-006  2.99221E-004  1.50044E-016  7.50542E-013  4.81278E-017  1.98064E-018  8.14937E-017  9.98000E-017  9.43526E-009  1.91847E-016  7.39739E-032  2.89575E-031  1.00000E-040  1.00000E-040  3.23283E-025  1.60299E-021  9.54480E-012  3.27106E-012  2.70446E-025  2.03949E-040  1.02549E-023  3.01931E-021  3.09410E-013  4.18053E-007  7.89475E-001  1.39657E-018  1.78418E-028  5.21924E-025  1.11513E-032  5.76724E-032  4.23112E-024  2.85339E-022  3.37181E-009  4.30584E-019  1.77787E-011  2.81904E-022  1.01847E-009  3.46863E-015  3.17146E-007  1.43519E-015  1.19735E-021  4.74959E-013  7.60712E-014  9.32042E-022  1.92191E-012  9.36503E-012  3.47957E-010  8.26955E-026  2.95078E-025  1.00000E-040  8.97147E-012  3.85496E-020  3.63855E-015  2.95166E-025  5.92411E-025  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  3.35426E-016  5.65792E-028  2.22463E-031  3.31766E-028  1.91232E-020  9.30853E-018  2.61369E-027  1.55222E-029  1.14707E-020  7.12534E-022  5.86710E-019  1.68026E-021  1.28430E-034  1.00000E-040  8.18508E-019  8.74650E-035  4.29836E-028  1.36427E-030  1.58014E-023  1.53158E-033  3.21392E-024  2.33733E-024  1.00000E-040  2.31418E-021  1.00000E-040  1.00000E-040  2.85414E-018  2.33784E-035  5.40971E-025  2.33506E-035  2.08056E-012  2.49011E-018  1.00000E-003  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  
9.55000E+001  8.56463E-007  3.10904E+013  1.99526E+002  4.06996E+005  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  9.67972E-029  1.00000E-040  1.80033E-040  2.97283E-005  4.88522E-006  1.37123E-005  1.95194E-009  1.74527E-002  1.93061E-001  1.00076E-005  2.90332E-004  1.75823E-016  7.91328E-013  1.61618E-016  2.64512E-018  8.93750E-017  1.07186E-016  8.24429E-009  2.43080E-016  1.49725E-031  3.76034E-033  1.62072E-031  1.00000E-040  1.54330E-025  1.00830E-021  1.00422E-011  2.77252E-012  7.76807E-025  3.24889E-040  1.04256E-023  5.89740E-021  3.94680E-013  6.76942E-007  7.89137E-001  1.68117E-018  1.59676E-028  6.11202E-025  1.22770E-032  8.38092E-032  4.25868E-024  2.70715E-022  2.97267E-009  5.24436E-019  1.30135E-011  2.44191E-022  9.17958E-010  1.38794E-015  2.96141E-007  1.07566E-015  7.64890E-022  4.25623E-013  6.35525E-014  3.87439E-022  1.27731E-012  8.62961E-012  3.45758E-010  6.14712E-026  1.27821E-025  1.00000E-040  7.07122E-012  3.10086E-020  3.03695E-015  2.93076E-025  4.75842E-025  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  2.31804E-016  7.30811E-028  2.91133E-031  2.66446E-028  2.99115E-020  1.23980E-017  2.74830E-027  1.15319E-029  7.21566E-021  6.55953E-022  6.75639E-019  2.38028E-021  9.24301E-035  1.00000E-040  7.97647E-019  6.01846E-035  3.45282E-028  9.91821E-031  1.31337E-023  8.07776E-034  2.34952E-024  1.16020E-024  1.00000E-040  2.24976E-021  1.00000E-040  1.00000E-040  2.86524E-018  2.74250E-035  6.02288E-025  3.37426E-035  3.36829E-012  2.36860E-016  1.00000E-003  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  
9.65000E+001  7.27710E-007  2.64165E+013  1.99526E+002  4.06996E+005  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  9.65783E-029  1.00000E-040  1.92838E-040  3.15107E-005  4.95794E-006  1.18075E-005  1.56756E-009  2.09395E-002  1.89943E-001  1.12731E-005  2.80759E-004  2.02729E-016  8.41012E-013  4.64335E-016  3.45015E-018  9.76708E-017  1.15448E-016  7.23799E-009  3.02600E-016  1.00000E-040  1.32403E-031  1.00000E-040  1.00000E-040  7.50617E-026  6.42832E-022  1.03467E-011  2.29192E-012  1.91655E-024  5.28571E-040  1.04752E-023  1.14711E-020  5.16785E-013  1.03836E-006  7.88776E-001  1.97926E-018  1.41532E-028  1.00104E-024  2.18007E-032  1.20214E-031  4.27967E-024  2.58394E-022  2.64359E-009  8.34223E-018  9.61250E-012  2.16575E-022  8.26790E-010  5.79581E-016  2.71983E-007  8.13488E-016  4.92665E-022  3.64341E-013  5.38845E-014  1.63813E-022  8.21866E-013  7.98315E-012  3.42722E-010  4.59449E-026  5.42748E-026  1.00000E-040  5.47053E-012  2.49466E-020  2.54543E-015  2.90717E-025  3.82468E-025  2.10656E-038  1.00000E-040  1.00000E-040  1.00000E-040  1.55503E-016  9.38003E-028  3.86091E-031  2.14146E-028  4.77053E-020  1.60939E-017  2.85617E-027  8.65685E-030  4.60050E-021  6.19190E-022  9.26659E-019  3.40994E-021  9.36180E-035  1.00000E-040  7.74875E-019  4.12727E-035  2.77546E-028  7.47533E-031  1.12047E-023  4.38592E-034  1.76413E-024  5.67557E-025  1.00000E-040  2.18117E-021  1.00000E-040  1.00000E-040  2.82010E-018  3.46040E-035  6.74082E-025  4.78528E-035  6.30649E-012  1.09935E-014  1.00000E-003  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  
9.75000E+001  6.18529E-007  2.24532E+013  1.99526E+002  4.06996E+005  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  9.62710E-029  1.00000E-040  2.07708E-040  3.29461E-005  5.01068E-006  1.03034E-005  1.25579E-009  2.45308E-002  1.86706E-001  1.24950E-005  2.70605E-004  2.34402E-016  9.14704E-013  1.16903E-015  4.46803E-018  1.08013E-016  1.26633E-016  6.45936E-009  3.70576E-016  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  3.72545E-026  4.16052E-022  1.04632E-011  1.84917E-012  4.16515E-024  8.58427E-040  1.03916E-023  2.22824E-020  6.94380E-013  1.52126E-006  7.88430E-001  3.13333E-018  1.70929E-028  2.34300E-024  6.08711E-032  1.73862E-031  4.38347E-024  2.54916E-022  2.37747E-009  1.54835E-016  7.16870E-012  1.96504E-022  7.47455E-010  2.54021E-016  2.45578E-007  6.22306E-016  3.20762E-022  3.02519E-013  4.66586E-014  7.06711E-023  5.19306E-013  7.43161E-012  3.38868E-010  3.44916E-026  2.25601E-026  1.00000E-040  4.15192E-012  2.03628E-020  2.16594E-015  2.90698E-025  3.11997E-025  2.62122E-038  1.00000E-040  1.00000E-040  1.00000E-040  1.01283E-016  1.21512E-027  5.43067E-031  1.74687E-028  7.77466E-020  2.06744E-017  2.97300E-027  6.57023E-030  2.97763E-021  6.03956E-022  1.52956E-018  7.15123E-021  1.75091E-034  1.00000E-040  7.50278E-019  2.87870E-035  2.26419E-028  5.85534E-031  9.83377E-024  2.51541E-034  1.38061E-024  2.74310E-025  1.00000E-040  2.10870E-021  1.00000E-040  1.00000E-040  2.75919E-018  4.81517E-035  7.60948E-025  6.61841E-035  1.36530E-011  2.79974E-013  1.00000E-003  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  
9.85000E+001  5.25861E-007  1.90892E+013  1.99526E+002  4.06996E+005  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  9.56141E-029  1.00000E-040  2.24971E-040  3.39966E-005  5.04279E-006  9.26680E-006  1.00464E-009  2.80263E-002  1.83488E-001  1.35690E-005  2.60040E-004  2.79717E-016  1.04805E-012  2.65084E-015  5.87998E-018  1.23765E-016  1.45348E-016  5.95102E-009  4.46561E-016  2.81360E-032  8.92608E-032  1.05950E-031  1.00000E-040  1.89935E-026  2.74634E-022  1.03991E-011  1.46423E-012  8.21612E-024  1.38234E-039  1.01542E-023  4.32415E-020  9.54031E-013  2.14145E-006  7.88162E-001  1.58178E-017  6.59563E-028  6.40140E-024  1.80702E-031  2.66263E-031  4.75444E-024  2.70524E-022  2.21904E-009  1.89750E-015  5.41038E-012  1.81849E-022  6.82490E-010  1.19726E-016  2.17538E-007  4.94114E-016  2.16591E-022  2.49326E-013  4.15178E-014  3.21234E-023  3.32793E-013  6.98644E-012  3.34245E-010  2.59997E-026  9.16534E-027  1.00000E-040  3.08496E-012  1.72381E-020  1.90040E-015  2.97711E-025  2.64007E-025  2.67220E-038  1.00000E-040  1.00000E-040  1.00000E-040  6.38736E-017  1.62628E-027  8.65554E-031  1.47822E-028  1.29773E-019  2.68472E-017  3.16464E-027  5.08259E-030  1.96558E-021  6.19717E-022  3.12813E-018  3.97856E-020  4.48184E-034  1.00000E-040  7.24012E-019  2.12377E-035  1.91601E-028  4.78160E-031  8.89129E-024  3.74835E-033  1.15927E-024  1.32262E-025  1.00000E-040  2.03279E-021  1.00000E-040  1.00000E-040  2.73464E-018  7.78498E-035  8.68240E-025  8.78749E-035  3.46015E-011  4.36153E-012  1.00000E-003  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  
9.95000E+001  4.47093E-007  1.62299E+013  1.99526E+002  4.06996E+005  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  9.18489E-029  1.00000E-040  2.45037E-040  3.45998E-005  5.05522E-006  8.78929E-006  8.08665E-010  3.10279E-002  1.80546E-001  1.43143E-005  2.49349E-004  3.66711E-016  1.36299E-012  6.19285E-015  8.21010E-018  1.53537E-016  1.87373E-016  5.76375E-009  5.28494E-016  2.46809E-036  1.00000E-040  3.80510E-036  1.00000E-040  1.03922E-026  1.87066E-022  1.01464E-011  1.17110E-012  1.69157E-023  2.40807E-039  9.71131E-024  8.32931E-020  1.31812E-012  2.88832E-006  7.88111E-001  4.01016E-016  1.29626E-026  1.70252E-023  5.36525E-031  4.85947E-031  5.87611E-024  3.30379E-022  2.78842E-009  5.30234E-014  4.16129E-012  1.70693E-022  6.34723E-010  6.86865E-017  1.88036E-007  5.28097E-016  1.96605E-022  2.09913E-013  3.81575E-014  1.80650E-023  2.31506E-013  6.66835E-012  3.28924E-010  1.97200E-026  3.77496E-027  1.00000E-040  2.24187E-012  1.55822E-020  1.75272E-015  3.21839E-025  2.38527E-025  3.18631E-038  1.00000E-040  1.00000E-040  1.00000E-040  3.88313E-017  2.34308E-027  1.77602E-030  1.33590E-028  2.22155E-019  3.65084E-017  3.59364E-027  5.03292E-030  1.33886E-021  7.03200E-022  9.79339E-018  9.64202E-019  1.00274E-033  1.00000E-040  6.96341E-019  1.79640E-035  1.73114E-028  4.09520E-031  8.28352E-024  1.20001E-034  1.12958E-024  6.64304E-026  1.00000E-040  1.95409E-021  1.00000E-040  1.00000E-040  2.78860E-018  1.64262E-034  9.97152E-025  1.07177E-034  1.23762E-010  1.42279E-010  1.00000E-003  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  
