alt           press         den           temp          eddy          H2Oaer        H2SO4aer      S2            CH3CO         H2S           H2CCO         C2            N2O5          S             C2H           HNO2          C2H5          H2CO          CH2OH         HCS           CH2CN         HC3N          C4H2          OH            CH3S          C4H5          O2            N             S8            H2O2          CH3           CH            CH3CN         NCO           H2O           NS            O_1           NH2           HNCO          C4H3          C             S4            H2SO4         NO            CN            C2H3CN        HCO           SO            HS2           HNO3          CH2           CS2           C2H2          NO2           CH3O          O3            H             C3H3          CH3CHO        CS            C2H4          NO3           He            SO2           O             CO2           CH3OOH        N_2D          C6H5          CH3O2         HCN           NH            HNO           CH4           NH3           H2CN          CH2NH         C3H4          SO3           HSO           C3H2          CH2_1         C6H6          S3            C2H6          S2O           N2O           COS           N2H           H2            C2H3          N2H3          CH3OH         N2H4          CO            N2H2          HO2           N2            CH3SH         HCCO          SH            HSO3          CH2NH2        CH3NH2        H2Oaer_r      H2SO4aer_r    
7.55851E+001  2.29082E-005  7.96248E+014  2.08381E+002  1.12000E+005  1.00000E-040  1.00000E-040  1.00000E-040  6.34369E-024  8.66047E-029  4.13991E-022  3.32993E-038  5.21721E-028  1.11407E-024  6.73800E-031  4.52019E-015  8.47240E-024  2.81003E-012  3.42596E-022  1.11618E-028  5.82451E-021  5.46531E-019  2.74729E-036  1.65172E-009  7.66469E-034  1.47366E-029  2.10390E-001  8.88135E-012  1.81691E-036  2.20177E-011  7.01298E-016  1.62957E-019  4.40142E-013  1.02994E-016  5.11438E-006  2.30206E-033  5.18452E-014  8.95135E-019  1.16305E-016  1.79783E-028  5.29297E-025  1.00000E-040  3.51196E-014  2.35363E-009  2.12763E-022  2.48560E-017  5.85287E-019  1.08836E-017  1.00000E-040  5.06224E-017  3.71980E-021  1.00000E-040  7.78722E-022  2.08600E-013  3.78492E-019  3.69513E-007  3.83505E-008  1.14595E-027  8.28754E-020  1.00000E-040  9.43945E-019  1.41094E-019  1.09429E-040  2.24566E-017  8.11604E-006  3.50790E-004  2.11207E-023  1.00000E-040  2.93080E-022  8.65402E-024  1.06809E-010  1.55169E-020  6.49082E-018  1.10418E-007  3.99062E-021  1.43246E-015  2.15110E-012  7.88743E-020  3.61857E-020  8.83946E-030  1.01115E-030  9.77891E-019  1.41238E-025  1.00000E-040  7.61853E-017  1.00000E-040  5.19058E-010  3.73774E-033  7.47394E-024  4.58125E-007  4.45766E-031  1.39231E-033  5.74757E-014  3.33122E-031  1.31826E-006  6.93934E-031  6.08911E-010  7.89243E-001  6.19992E-037  1.76030E-025  6.31094E-028  6.85139E-028  5.29369E-015  2.07040E-008  1.00000E-005  1.00000E-005  
7.64692E+001  1.98830E-005  6.93202E+014  2.07749E+002  1.12000E+005  1.00000E-040  1.00000E-040  3.21104E-029  5.41367E-024  8.90593E-029  4.63749E-022  5.58630E-038  2.35918E-028  1.32038E-024  1.01886E-030  3.47483E-015  7.25752E-024  2.45157E-012  3.61479E-022  1.00000E-040  5.24528E-021  5.43084E-019  9.93736E-037  1.78652E-009  7.28239E-034  1.46359E-029  2.10182E-001  1.02386E-011  1.71923E-036  2.24622E-011  5.95169E-016  2.32189E-019  4.37948E-013  3.92500E-016  5.00821E-006  2.45234E-033  5.23324E-014  8.24031E-019  1.05895E-016  1.78682E-028  7.87116E-025  1.00000E-040  3.44920E-014  2.18845E-009  7.86804E-022  2.46855E-017  5.88612E-019  1.12734E-017  1.54139E-034  3.39663E-017  5.65297E-021  1.00000E-040  1.00668E-021  1.71494E-013  3.10677E-019  3.25030E-007  5.61541E-008  1.37650E-027  7.29795E-020  1.00000E-040  1.12879E-018  1.01802E-019  1.11090E-040  2.17796E-017  9.58356E-006  3.48976E-004  1.43601E-023  1.00000E-040  2.89291E-022  5.45905E-024  1.06552E-010  1.81299E-020  6.41466E-018  1.08114E-007  4.04775E-021  1.43576E-015  2.15547E-012  7.86111E-020  3.44348E-020  9.62678E-030  1.85481E-030  1.45362E-018  1.52039E-025  5.14520E-030  7.29884E-017  1.00000E-040  4.67674E-010  2.72492E-033  6.51932E-024  5.00670E-007  6.14425E-031  8.66862E-034  4.89821E-014  2.12428E-031  1.58114E-006  6.34881E-031  6.56445E-010  7.89452E-001  4.51576E-037  1.77423E-025  7.00799E-028  6.35737E-028  5.24287E-015  2.06859E-008  1.00000E-005  1.00000E-005  
7.73532E+001  1.72512E-005  6.02985E+014  2.07219E+002  1.12000E+005  1.00000E-040  1.00000E-040  1.00000E-040  4.69572E-024  9.33702E-029  5.24576E-022  1.58432E-037  1.14204E-028  1.55529E-024  2.02303E-030  2.74749E-015  6.32449E-024  2.11764E-012  3.86006E-022  2.68450E-029  4.81762E-021  5.39179E-019  3.20759E-037  1.95480E-009  6.91773E-034  1.45217E-029  2.09945E-001  1.22698E-011  1.61402E-036  2.35270E-011  5.03159E-016  4.28331E-019  4.35621E-013  1.36356E-015  4.88682E-006  1.00000E-040  5.19884E-014  7.74519E-019  9.71867E-017  1.77434E-028  1.53953E-024  1.00000E-040  3.37891E-014  2.07536E-009  2.93161E-021  2.44925E-017  5.86798E-019  1.15779E-017  1.97271E-035  2.38302E-017  1.12708E-020  1.00000E-040  1.70632E-021  1.46554E-013  2.57722E-019  2.81096E-007  8.31497E-008  1.65979E-027  6.49672E-020  1.00000E-040  1.75202E-018  7.59389E-020  1.12997E-040  2.11562E-017  1.12425E-005  3.46905E-004  9.77462E-024  1.00000E-040  2.84977E-022  3.44457E-024  1.06027E-010  2.23752E-020  6.56797E-018  1.05524E-007  4.24001E-021  1.43085E-015  2.14768E-012  7.83120E-020  3.31389E-020  1.06165E-029  5.72444E-030  2.82407E-018  1.64928E-025  1.60441E-031  6.97930E-017  1.00000E-040  4.20918E-010  1.09556E-032  5.87126E-024  5.46151E-007  8.65018E-031  5.63723E-034  4.17464E-014  1.40426E-031  1.89230E-006  6.30372E-031  7.19516E-010  7.89689E-001  3.30739E-037  2.31594E-025  7.85546E-028  5.95873E-028  5.18254E-015  2.06655E-008  1.00000E-005  1.00000E-005  
7.82372E+001  1.49631E-005  5.24260E+014  2.06725E+002  1.12000E+005  1.00000E-040  1.00000E-040  1.00000E-040  4.18749E-024  9.82398E-029  5.99685E-022  8.01700E-037  5.83117E-029  1.82506E-024  5.27751E-030  2.23019E-015  5.63155E-024  1.82911E-012  4.13638E-022  2.23412E-028  4.44663E-021  5.34761E-019  9.11411E-038  2.15045E-009  6.61495E-034  1.43927E-029  2.09675E-001  1.56226E-011  1.50173E-036  2.48545E-011  4.25516E-016  1.05785E-018  4.33133E-013  4.27726E-015  4.74745E-006  1.00000E-040  5.11604E-014  7.32732E-019  8.98718E-017  1.76023E-028  4.05349E-024  1.00000E-040  3.30046E-014  2.01274E-009  1.17944E-020  2.42744E-017  5.87868E-019  1.18298E-017  1.00000E-040  1.72395E-017  3.08456E-020  1.00000E-040  3.79489E-021  1.28766E-013  2.15785E-019  2.40683E-007  1.24318E-007  2.04490E-027  5.93093E-020  1.33369E-033  3.61959E-018  5.81672E-020  1.15187E-040  2.05497E-017  1.31979E-005  3.44544E-004  6.68022E-024  1.00000E-040  2.80132E-022  2.17019E-024  1.05134E-010  2.97172E-020  6.92256E-018  1.02601E-007  4.55282E-021  1.41566E-015  2.12454E-012  7.79725E-020  3.20086E-020  1.17639E-029  2.42258E-029  7.50230E-018  1.79933E-025  1.00000E-040  6.65457E-017  1.00000E-040  3.78356E-010  1.57289E-032  5.41033E-024  5.93650E-007  1.24134E-030  3.70745E-034  3.56979E-014  9.38762E-032  2.25978E-006  6.77627E-031  7.95054E-010  7.89959E-001  2.42120E-037  3.93854E-025  8.83743E-028  5.60851E-028  5.10048E-015  2.06426E-008  1.00000E-005  1.00000E-005  
7.91213E+001  1.29744E-005  4.55832E+014  2.06157E+002  1.12000E+005  1.00000E-040  1.00000E-040  2.24943E-029  3.97311E-024  9.99347E-029  6.93544E-022  5.86153E-036  2.97844E-029  2.14806E-024  1.55952E-029  1.83439E-015  5.23445E-024  1.63320E-012  4.35099E-022  1.00000E-040  3.97628E-021  5.29773E-019  2.28282E-038  2.33996E-009  6.41128E-034  1.42472E-029  2.09369E-001  2.14663E-011  1.38310E-036  2.54081E-011  3.67569E-016  3.17946E-018  4.30457E-013  1.21086E-014  4.58686E-006  6.47216E-032  5.08081E-014  6.71943E-019  8.37234E-017  1.74430E-028  1.28354E-023  1.00000E-040  3.21325E-014  1.99786E-009  4.90566E-020  2.40284E-017  6.17358E-019  1.21324E-017  5.69381E-035  1.23167E-017  1.06290E-019  1.00000E-040  9.54965E-021  1.12424E-013  1.80403E-019  2.08002E-007  1.86766E-007  2.73560E-027  5.77692E-020  3.15538E-033  8.87472E-018  4.46743E-020  1.17701E-040  1.98522E-017  1.57881E-005  3.41858E-004  4.61639E-024  1.00000E-040  2.74717E-022  1.37183E-024  1.03745E-010  4.27176E-020  7.34156E-018  9.92944E-008  4.93191E-021  1.38715E-015  2.08151E-012  7.75880E-020  3.07911E-020  1.28616E-029  1.11911E-028  2.50158E-017  1.96355E-025  3.03992E-030  6.31949E-017  1.00000E-040  3.39597E-010  1.77929E-032  4.92504E-024  6.41498E-007  1.84657E-030  2.26581E-034  3.07860E-014  5.93974E-032  2.69267E-006  7.51206E-031  8.66053E-010  7.90265E-001  1.75931E-037  7.65412E-025  9.83248E-028  5.20347E-028  4.96724E-015  2.06170E-008  1.00000E-005  1.00000E-005  
8.00053E+001  1.12456E-005  3.96444E+014  2.05455E+002  1.12000E+005  1.00000E-040  1.00000E-040  1.00000E-040  4.21911E-024  9.22056E-029  8.12421E-022  4.24569E-035  1.37053E-029  2.56881E-024  4.15554E-029  1.48226E-015  5.27665E-024  1.63210E-012  4.34443E-022  1.00000E-040  3.22920E-021  5.24158E-019  5.83142E-039  2.44356E-009  6.32277E-034  1.40834E-029  2.09020E-001  3.19443E-011  1.25928E-036  2.34699E-011  3.45737E-016  9.67103E-018  4.27563E-013  3.08575E-014  4.40156E-006  5.64943E-033  5.27121E-014  5.62424E-019  7.88035E-017  1.72636E-028  4.02411E-023  1.00000E-040  3.11677E-014  2.02496E-009  1.91295E-019  2.37518E-017  7.48004E-019  1.26896E-017  1.04214E-036  8.02553E-018  3.89823E-019  1.00000E-040  2.16345E-020  9.13989E-014  1.46891E-019  1.87824E-007  2.79542E-007  4.52394E-027  6.34691E-020  1.00000E-040  2.07978E-017  3.28362E-020  1.20588E-040  1.88565E-017  1.98945E-005  3.38809E-004  3.26828E-024  1.00000E-040  2.68691E-022  8.98261E-025  1.01698E-010  6.48336E-020  7.49937E-018  9.55526E-008  5.32945E-021  1.34206E-015  2.01364E-012  7.71531E-020  2.93290E-020  1.34878E-029  4.59929E-028  8.86980E-017  2.12352E-025  1.00000E-040  5.96888E-017  1.00000E-040  3.04283E-010  1.29301E-032  4.13175E-024  6.87154E-007  3.25433E-030  1.12340E-034  2.69471E-014  3.20867E-032  3.20076E-006  7.64155E-031  8.92488E-010  7.90612E-001  1.27940E-037  1.40543E-024  1.05398E-027  4.57241E-028  4.77068E-015  2.05885E-008  1.00000E-005  1.00000E-005  
8.08894E+001  9.74223E-006  3.44963E+014  2.04551E+002  1.12000E+005  1.00000E-040  1.00000E-040  6.05275E-029  4.83367E-024  7.11191E-029  9.65049E-022  2.22111E-034  4.99497E-030  3.16042E-024  8.21824E-029  1.13069E-015  5.42760E-024  2.00191E-012  3.95363E-022  3.54097E-028  2.20419E-021  5.17854E-019  2.91064E-039  2.36260E-009  6.32592E-034  1.38997E-029  2.08623E-001  5.13470E-011  1.13176E-036  1.81062E-011  3.84795E-016  2.55099E-017  4.24413E-013  7.03469E-014  4.18860E-006  1.00000E-040  5.97578E-014  4.01210E-019  7.57187E-017  1.70621E-028  1.05847E-022  1.00000E-040  3.01060E-014  2.08381E-009  6.52339E-019  2.34415E-017  1.16900E-018  1.37328E-017  3.66918E-034  4.35544E-018  1.34309E-018  1.00000E-040  3.62668E-020  6.39431E-014  1.12624E-019  1.85305E-007  4.11745E-007  9.48647E-027  7.62313E-020  1.39390E-033  3.84560E-017  2.17441E-020  1.23902E-040  1.73286E-017  2.74888E-005  3.35359E-004  2.40541E-024  1.00000E-040  2.62016E-022  6.36758E-025  9.88043E-011  9.82055E-020  6.97533E-018  9.13216E-008  5.74973E-021  1.27722E-015  1.91619E-012  7.66625E-020  2.75684E-020  1.30248E-029  1.35824E-027  2.96655E-016  2.24691E-025  1.16318E-029  5.59729E-017  1.00000E-040  2.72084E-010  1.58352E-032  2.91822E-024  7.27577E-007  8.42625E-030  3.89898E-035  2.40102E-014  1.32846E-032  3.79394E-006  6.05940E-031  8.26190E-010  7.91004E-001  9.38857E-038  2.10404E-024  1.04752E-027  3.61952E-028  4.49726E-015  2.05568E-008  1.00000E-005  1.00000E-005  
8.17734E+001  8.43400E-006  3.00441E+014  2.03325E+002  1.12000E+005  1.00000E-040  1.00000E-040  1.00000E-040  5.08999E-024  4.28022E-029  1.16299E-021  6.95923E-034  1.33381E-030  3.99066E-024  1.08583E-028  7.96543E-016  4.61825E-024  2.91132E-012  3.19231E-022  1.00000E-040  1.21178E-021  5.10798E-019  2.32253E-039  2.07944E-009  6.34648E-034  1.36944E-029  2.08171E-001  8.94482E-011  1.00240E-036  1.10880E-011  4.88780E-016  5.36385E-017  4.20961E-013  1.42133E-013  3.94669E-006  1.70420E-032  7.64711E-014  2.35501E-019  7.55678E-017  1.68364E-028  2.10367E-022  1.00000E-040  2.89446E-014  2.16094E-009  1.87288E-018  2.30949E-017  2.32790E-018  1.53108E-017  4.42214E-032  1.88231E-018  4.09164E-018  1.00000E-040  4.03817E-020  3.68500E-014  7.94788E-020  2.06311E-007  5.88722E-007  1.95143E-026  8.56639E-020  1.00000E-040  5.04894E-017  1.24087E-020  1.27705E-040  1.52212E-017  4.26227E-005  3.31467E-004  1.85238E-024  1.00000E-040  2.54660E-022  4.61580E-025  9.48668E-011  1.41065E-019  5.67085E-018  8.65526E-008  6.14918E-021  1.19058E-015  1.78605E-012  7.61102E-020  2.55511E-020  1.10590E-029  2.42675E-027  8.89428E-016  2.29396E-025  1.00000E-040  5.19951E-017  1.00000E-040  2.42698E-010  1.40993E-032  1.62201E-024  7.60428E-007  2.52866E-029  8.85320E-036  2.16185E-014  4.03445E-033  4.48088E-006  3.36344E-031  6.62654E-010  7.91445E-001  6.31532E-038  2.37561E-024  9.25454E-028  2.51579E-028  4.12091E-015  2.05217E-008  1.00000E-005  1.00000E-005  
8.26574E+001  7.29486E-006  2.61779E+014  2.01836E+002  1.12000E+005  1.00000E-040  1.00000E-040  5.67208E-029  4.41512E-024  1.96552E-029  1.41954E-021  1.27247E-033  2.71361E-031  5.06461E-024  9.68689E-029  5.23447E-016  2.86767E-024  4.30839E-012  2.33573E-022  1.00000E-040  5.53889E-022  5.02926E-019  1.27651E-039  1.69767E-009  6.30218E-034  1.34655E-029  2.07653E-001  1.74939E-010  8.73374E-037  5.40384E-012  6.16131E-016  8.83694E-017  4.17154E-013  2.51952E-013  3.67672E-006  1.00000E-040  1.09873E-013  1.18764E-019  7.91314E-017  1.65836E-028  3.13048E-022  1.00000E-040  2.76822E-014  2.24308E-009  4.40810E-018  2.27087E-017  5.15773E-018  1.71252E-017  1.06474E-029  6.70737E-019  1.07203E-017  1.00000E-040  3.00113E-020  1.81893E-014  5.19526E-020  2.57612E-007  8.09231E-007  3.11550E-026  8.03621E-020  1.00000E-040  4.66627E-017  6.17048E-021  1.32073E-040  1.28369E-017  7.32695E-005  3.27096E-004  1.49143E-024  1.00000E-040  2.46597E-022  3.00744E-025  8.97200E-011  1.95804E-019  4.02300E-018  8.12104E-008  6.29519E-021  1.08476E-015  1.62714E-012  7.54900E-020  2.33946E-020  8.07179E-030  2.53104E-027  2.36397E-015  2.23621E-025  1.12973E-029  4.77180E-017  1.00000E-040  2.15850E-010  1.67845E-032  7.13321E-025  7.85380E-007  5.96265E-029  1.41429E-036  1.93618E-014  9.55882E-034  5.26872E-006  1.40391E-031  4.61198E-010  7.91936E-001  3.33433E-038  2.03270E-024  7.09394E-028  1.56891E-028  3.68333E-015  2.04828E-008  1.00000E-005  1.00000E-005  
8.35415E+001  6.30237E-006  2.28293E+014  1.99953E+002  1.12000E+005  1.00000E-040  1.00000E-040  7.40421E-030  3.21123E-024  7.14268E-030  1.74570E-021  1.40112E-033  5.03523E-032  6.28637E-024  6.63763E-029  3.33993E-016  1.40272E-024  5.86353E-012  1.60403E-022  2.07072E-028  2.28675E-022  4.94174E-019  4.70096E-040  1.34576E-009  6.17525E-034  1.32114E-029  2.07054E-001  4.16371E-010  7.47063E-037  2.19980E-012  7.10472E-016  1.18065E-016  4.12936E-013  3.89586E-013  3.38152E-006  4.90180E-033  1.71560E-013  5.45629E-020  8.55915E-017  1.63006E-028  3.52520E-022  1.00000E-040  2.63199E-014  2.31341E-009  8.32232E-018  2.22801E-017  1.12317E-017  1.86222E-017  2.99920E-027  2.18978E-019  2.36345E-017  1.00000E-040  1.68237E-020  8.76373E-015  3.25005E-020  3.49713E-007  1.06643E-006  3.70221E-026  6.45487E-020  1.00000E-040  3.26797E-017  2.93566E-021  1.37089E-040  1.07335E-017  1.34159E-004  3.22208E-004  1.25238E-024  1.00000E-040  2.37804E-022  1.69389E-025  8.32869E-011  2.94488E-019  2.56453E-018  7.52886E-008  5.89211E-021  9.65107E-016  1.44738E-012  7.47950E-020  2.12006E-020  5.06377E-030  1.74528E-027  5.57668E-015  2.07279E-025  1.15561E-034  4.31386E-017  1.00000E-040  1.91294E-010  1.96873E-032  2.60667E-025  8.04045E-007  1.01310E-028  1.79176E-037  1.70257E-014  1.91871E-034  6.16332E-006  5.45976E-032  2.89037E-010  7.92478E-001  1.33772E-038  1.42360E-024  4.73843E-028  9.52655E-029  3.17771E-015  2.04395E-008  1.00000E-005  1.00000E-005  
8.44255E+001  5.43756E-006  1.98986E+014  1.97924E+002  1.12000E+005  1.00000E-040  1.00000E-040  2.28910E-031  2.21934E-024  2.14136E-030  2.14346E-021  1.06136E-033  1.06357E-032  7.54717E-024  4.06118E-029  2.09530E-016  6.46859E-025  7.11700E-012  1.08752E-022  4.42605E-028  9.20093E-023  4.84474E-019  1.38668E-040  1.07058E-009  5.99669E-034  1.29303E-029  2.06351E-001  1.22945E-009  6.25918E-037  7.86210E-013  7.41345E-016  1.34613E-016  4.08252E-013  5.28728E-013  3.06556E-006  4.62324E-033  2.79210E-013  2.44631E-020  9.19805E-017  1.59841E-028  3.28836E-022  1.00000E-040  2.48605E-014  2.33592E-009  1.25366E-017  2.18058E-017  2.26874E-017  1.94350E-017  2.82154E-029  7.33783E-020  4.32390E-017  1.00000E-040  8.20134E-021  4.73161E-015  2.00011E-020  4.94564E-007  1.35084E-006  3.34445E-026  4.97383E-020  1.27090E-033  1.88431E-017  1.50677E-021  1.42855E-040  9.27630E-018  2.51773E-004  3.16760E-004  1.09141E-024  1.00000E-040  2.28265E-022  8.43551E-026  7.56297E-011  5.12951E-019  1.50558E-018  6.88255E-008  4.88330E-021  8.43741E-016  1.26471E-012  7.40177E-020  1.90642E-020  2.83362E-030  9.38534E-028  1.17920E-014  1.82831E-025  4.65197E-040  3.83024E-017  1.00000E-040  1.68818E-010  1.76075E-032  8.61196E-026  8.18669E-007  1.30325E-028  2.02391E-038  1.46170E-014  3.52697E-035  7.17033E-006  2.34694E-032  1.69629E-010  7.93068E-001  4.27231E-039  9.14861E-025  2.84028E-028  6.02561E-029  2.69673E-015  2.03913E-008  1.00000E-005  1.00000E-005  
8.53095E+001  4.68482E-006  1.73211E+014  1.95900E+002  1.12000E+005  1.00000E-040  1.00000E-040  4.13978E-029  1.65622E-024  6.12195E-031  2.60129E-021  6.18024E-034  2.85365E-033  8.76828E-024  2.55807E-029  1.27416E-016  3.33449E-025  7.77859E-012  7.46738E-023  4.03431E-031  3.78317E-023  4.73757E-019  1.00000E-040  8.66627E-010  5.80330E-034  1.26202E-029  2.05510E-001  4.02758E-009  5.12334E-037  2.57274E-013  7.11401E-016  1.37208E-016  4.03044E-013  6.43049E-013  2.73505E-006  5.10925E-033  4.57641E-013  1.11336E-020  9.42870E-017  1.56320E-028  2.73012E-022  1.00000E-040  2.33095E-014  2.25199E-009  1.54174E-017  2.12830E-017  4.16686E-017  1.94764E-017  6.11661E-027  2.72140E-020  6.56135E-017  1.00000E-040  3.99097E-021  2.96673E-015  1.23115E-020  7.03684E-007  1.65206E-006  2.25777E-026  4.14722E-020  2.88831E-037  9.62007E-018  8.64987E-022  1.49488E-040  8.54460E-018  4.69593E-004  3.10711E-004  9.79912E-025  1.00000E-040  2.17971E-022  3.88037E-026  6.69748E-011  9.61532E-019  8.20996E-019  6.19170E-008  3.55142E-021  7.31464E-016  1.09470E-012  7.31495E-020  1.70408E-020  1.47436E-030  4.60549E-028  2.25417E-014  1.53953E-025  1.00000E-040  3.33074E-017  1.00000E-040  1.48240E-010  1.80671E-032  2.77490E-026  8.31036E-007  1.35822E-028  2.21815E-039  1.22444E-014  6.25839E-036  8.29555E-006  1.10964E-032  9.64673E-011  7.93695E-001  1.17361E-039  6.02335E-025  1.58484E-028  4.13319E-029  2.27903E-015  2.03372E-008  1.00000E-005  1.00000E-005  
8.61936E+001  4.03079E-006  1.50508E+014  1.93976E+002  1.12000E+005  1.00000E-040  1.00000E-040  1.00000E-040  1.38657E-024  1.43503E-031  3.09564E-021  3.03636E-034  8.94755E-034  9.92385E-024  1.83312E-029  7.38983E-017  2.01020E-025  7.81654E-012  5.22587E-023  1.00000E-040  1.62373E-023  4.61957E-019  1.00000E-040  7.12428E-010  5.61348E-034  1.22794E-029  2.04486E-001  1.28611E-008  4.08519E-037  7.95811E-014  6.40459E-016  1.29590E-016  3.97257E-013  7.19311E-013  2.39816E-006  4.28375E-033  7.37034E-013  5.26496E-021  9.00442E-017  1.52430E-028  2.12945E-022  1.00000E-040  2.16755E-014  2.04752E-009  1.61986E-017  2.07085E-017  6.94540E-017  1.88756E-017  1.00000E-040  1.11643E-020  8.45353E-017  1.00000E-040  2.14664E-021  2.01986E-015  7.63085E-021  9.82218E-007  1.95915E-006  1.11339E-026  3.86620E-020  1.00000E-040  4.58951E-018  5.24060E-022  1.57122E-040  8.39705E-018  8.52046E-004  3.04017E-004  8.99702E-025  1.00000E-040  2.06929E-022  1.71465E-026  5.77042E-011  1.74726E-018  4.20982E-019  5.47246E-008  2.30435E-021  6.35034E-016  9.46411E-013  7.21813E-020  1.51586E-020  7.40208E-031  2.32908E-028  3.92296E-014  1.24217E-025  1.00000E-040  2.83007E-017  1.00000E-040  1.29422E-010  1.20057E-032  9.28393E-027  8.42144E-007  1.21134E-028  2.50352E-040  1.00208E-014  1.11252E-036  9.54406E-006  5.42648E-033  5.45143E-011  7.94342E-001  2.97695E-040  4.42040E-025  8.51398E-029  3.06324E-029  1.93437E-015  2.02758E-008  1.00000E-005  1.00000E-005  
8.70776E+001  3.46379E-006  1.30528E+014  1.92205E+002  1.12000E+005  1.00000E-040  1.00000E-040  5.93376E-033  1.23658E-024  3.46491E-032  3.59934E-021  1.36166E-034  2.98837E-034  1.10389E-023  1.53997E-029  4.15015E-017  1.33639E-025  7.36863E-012  3.71575E-023  1.00000E-040  7.31765E-024  4.49016E-019  1.00000E-040  5.89833E-010  5.43026E-034  1.19067E-029  2.03220E-001  3.73231E-008  3.16321E-037  2.38403E-014  5.50144E-016  1.16372E-016  3.90834E-013  7.55850E-013  2.06469E-006  3.79269E-033  1.14799E-012  2.62763E-021  7.99522E-017  1.48159E-028  1.62203E-022  1.00000E-040  1.99716E-014  1.80047E-009  1.52505E-017  2.00802E-017  1.05614E-016  1.78603E-017  6.03206E-032  4.88350E-021  9.61610E-017  1.00000E-040  1.32623E-021  1.42445E-015  4.76974E-021  1.32304E-006  2.26097E-006  4.47425E-027  3.81389E-020  1.00000E-040  2.12319E-018  3.22776E-022  1.65914E-040  8.59308E-018  1.48407E-003  2.96639E-004  8.39366E-025  1.00000E-040  1.95170E-022  7.49142E-027  4.83057E-011  2.91740E-018  2.11550E-019  4.74667E-008  1.37967E-021  5.57358E-016  8.22998E-013  7.11039E-020  1.34169E-020  3.69141E-031  1.29646E-028  6.25027E-014  9.63724E-026  1.00000E-040  2.34596E-017  1.00000E-040  1.12271E-010  8.77062E-033  3.37254E-027  8.52347E-007  9.60985E-029  1.00000E-040  8.02656E-015  2.04260E-037  1.09191E-005  2.67515E-033  3.11240E-011  7.94982E-001  1.00000E-040  3.69598E-025  4.52430E-029  2.37133E-029  1.65708E-015  2.02059E-008  1.00000E-005  1.00000E-005  
8.79617E+001  2.97342E-006  1.12967E+014  1.90642E+002  1.12000E+005  1.00000E-040  1.00000E-040  2.29180E-030  1.10723E-024  1.04178E-032  4.09264E-021  6.13629E-035  1.04015E-034  1.21822E-023  1.46163E-029  2.30945E-017  9.21602E-026  6.61288E-012  2.67701E-023  1.80228E-027  3.45951E-024  4.34897E-019  1.00000E-040  4.87522E-010  5.25018E-034  1.15010E-029  2.01646E-001  9.64777E-008  2.37049E-037  7.05049E-015  4.56728E-016  1.01106E-016  3.83726E-013  7.59049E-013  1.74501E-006  3.16785E-033  1.71302E-012  1.40736E-021  6.66502E-017  1.43497E-028  1.28117E-022  1.00000E-040  1.82150E-014  1.58300E-009  1.33462E-017  1.93965E-017  1.47715E-016  1.66687E-017  3.22753E-029  2.21385E-021  1.00326E-016  1.00000E-040  9.17947E-022  1.03327E-015  3.00423E-021  1.70214E-006  2.54710E-006  1.77754E-027  3.73838E-020  4.23904E-035  9.74294E-019  2.02222E-022  1.76037E-040  8.88438E-018  2.46480E-003  2.88548E-004  7.91577E-025  1.00000E-040  1.82752E-022  3.29556E-027  3.92880E-011  4.43038E-018  1.08724E-019  4.03917E-008  7.91810E-022  4.98676E-016  7.24421E-013  6.99084E-020  1.17868E-020  1.87123E-031  7.98067E-029  9.16345E-014  7.21330E-026  1.00000E-040  1.89623E-017  1.00000E-040  9.67316E-011  6.81445E-033  1.35621E-027  8.61631E-007  6.96050E-029  1.00000E-040  6.30463E-015  4.00309E-038  1.24208E-005  1.34567E-033  1.81231E-011  7.95582E-001  1.00000E-040  3.42357E-025  2.42802E-029  1.84156E-029  1.44072E-015  2.01256E-008  1.00000E-005  1.00000E-005  
