alt           press         den           temp          eddy          H2Oaer        H2SO4aer      NO2           CH3CHO        HO2           N2H3          SO            S3            N2O           NCO           CS2           N2H2          NS            CH2           CH2_1         C             CH3CN         CH            N2H4          S8            C2H2          H2CN          CH2NH         SO2           H2SO4         O2            HC3N          C3H3          H             H2CO          O_1           CS            C6H6          CH3O          N2H           O             HNO3          CH3O2         HS2           COS           HSO3          CH3CO         H2CCO         O3            C4H3          NH            C2            HNO2          CH2CN         NH2           CH2NH2        S2O           HNCO          S4            C4H5          NH3           N2O5          HCN           C2H4          C2H5          H2O           He            C2H3CN        SH            C2H3          CH3OOH        N_2D          HCS           CH3NH2        HCO           C2H6          CN            C4H2          CO2           N             H2S           HSO           H2            CH3           NO            C2H           CH4           NO3           C3H2          HNO           SO3           H2O2          C6H5          CH2OH         OH            CH3SH         N2            C3H4          CO            S             CH3S          S2            HCCO          CH3OH         H2Oaer_r      H2SO4aer_r    
7.32225E+001  2.35832E-005  9.38810E+014  1.81946E+002  1.00000E+005  2.85883E-007  3.01307E-013  6.47304E-009  1.85276E-008  4.04657E-009  3.75379E-021  7.53652E-014  9.34091E-027  7.21757E-007  5.06915E-016  6.05443E-034  4.45356E-020  6.05124E-025  2.15561E-016  2.32143E-017  1.44510E-028  3.10607E-011  5.25646E-021  8.14217E-019  1.97060E-034  7.39991E-007  2.34816E-013  6.67564E-014  2.92021E-010  3.75851E-014  1.97774E-001  1.41762E-003  8.34334E-011  3.00738E-011  2.07999E-007  5.77579E-018  8.94655E-033  1.58904E-006  3.63690E-012  9.01066E-020  1.44921E-009  3.90771E-010  1.01262E-010  8.15336E-030  1.42967E-016  1.98366E-021  4.49207E-011  7.27539E-012  1.01856E-007  1.09626E-008  1.30836E-019  4.31277E-024  1.47431E-012  1.19918E-016  7.59672E-016  6.07506E-017  2.76161E-034  3.92835E-011  6.84215E-027  2.87632E-014  4.17518E-011  3.99572E-011  4.06587E-010  4.33072E-007  1.42460E-011  4.07304E-004  1.01398E-040  2.87999E-007  2.95094E-020  5.79546E-019  3.94762E-008  1.00000E-040  2.84266E-027  6.21805E-010  4.47947E-016  8.90347E-007  8.55213E-026  6.44900E-012  1.22028E-003  8.18571E-015  2.60905E-019  7.91488E-022  4.13318E-004  6.86019E-010  4.02033E-009  3.13190E-019  6.40542E-003  1.90325E-014  1.08868E-010  2.16139E-013  1.70267E-016  4.78662E-007  9.24471E-007  1.97299E-017  1.48934E-010  6.67418E-016  7.44437E-001  4.79084E-002  1.02993E-005  1.10356E-021  2.84510E-014  1.07653E-025  8.09799E-012  2.93472E-007  1.00000E-005  1.00000E-005  
7.40789E+001  2.06944E-005  8.33152E+014  1.79906E+002  1.00000E+005  6.35305E-007  2.93486E-013  7.01626E-009  1.94809E-008  4.39475E-009  3.55345E-021  7.57874E-014  1.00000E-040  7.11583E-007  5.84583E-016  4.59487E-034  3.91579E-020  3.85275E-025  2.66733E-016  2.80290E-017  1.25215E-028  3.05493E-011  6.06945E-021  7.89488E-019  1.88623E-034  8.42888E-007  2.38566E-013  6.53283E-014  2.88764E-010  2.17836E-014  1.97506E-001  1.41069E-003  8.54842E-011  4.16369E-011  2.13184E-007  6.00343E-018  7.89211E-033  1.54776E-006  4.57718E-012  9.47088E-020  1.68063E-009  3.75874E-010  9.48536E-011  3.08903E-030  1.40310E-016  2.30899E-021  5.21165E-011  7.25405E-012  9.45998E-008  1.23354E-008  1.76893E-019  5.32485E-024  1.63775E-012  1.21328E-016  5.82667E-016  3.80060E-017  4.25629E-034  4.42615E-011  1.00000E-040  3.23536E-014  4.17643E-011  3.77028E-011  4.52407E-010  5.29276E-007  1.41852E-011  4.57092E-004  1.02665E-040  2.86468E-007  1.76668E-020  7.43330E-019  3.35819E-008  6.13128E-033  3.29886E-027  6.20266E-010  5.86842E-016  8.82089E-007  8.48986E-026  6.45175E-012  1.33062E-003  1.00445E-014  1.61013E-019  4.01546E-022  4.67714E-004  7.56576E-010  4.60852E-009  4.18372E-019  6.31648E-003  2.05618E-014  1.22255E-010  2.69175E-013  1.72760E-016  4.85437E-007  9.39069E-007  2.87526E-017  1.86191E-010  3.95908E-016  7.44705E-001  4.77875E-002  1.13488E-005  1.25789E-021  2.79904E-014  1.00000E-040  6.81075E-012  3.40340E-007  1.00000E-005  1.00000E-005  
7.49353E+001  1.81324E-005  7.38798E+014  1.77765E+002  1.00000E+005  1.39599E-006  2.87046E-013  7.60528E-009  2.04095E-008  4.79532E-009  3.36975E-021  7.58494E-014  1.08654E-027  7.00223E-007  6.74549E-016  3.49773E-034  3.44895E-020  2.42670E-025  3.27466E-016  3.39357E-017  1.04967E-028  2.99784E-011  6.99745E-021  7.63387E-019  1.79539E-034  9.59547E-007  2.42232E-013  6.37342E-014  2.85136E-010  1.26882E-014  1.97207E-001  1.40291E-003  8.76726E-011  5.79942E-011  2.20702E-007  6.18583E-018  6.76035E-033  1.50713E-006  5.80986E-012  9.92147E-020  1.94296E-009  3.60317E-010  8.77059E-011  1.15930E-030  1.37325E-016  2.68157E-021  5.96925E-011  7.23012E-012  8.70751E-008  1.38654E-008  2.40341E-019  6.59579E-024  1.80784E-012  1.22086E-016  4.39725E-016  2.34405E-017  6.59026E-034  4.98234E-011  9.91972E-028  3.63528E-014  4.17894E-011  3.55116E-011  5.03686E-010  6.48251E-007  1.40230E-011  5.09814E-004  1.04101E-040  2.84753E-007  1.03686E-020  9.50674E-019  2.83561E-008  1.06743E-031  3.75022E-027  6.18544E-010  7.72382E-016  8.72374E-007  8.32849E-026  6.45529E-012  1.45375E-003  1.24100E-014  9.77345E-020  2.00263E-022  5.29166E-004  8.36852E-010  5.28263E-009  5.59784E-019  6.21678E-003  2.21715E-014  1.37842E-010  3.39118E-013  1.75670E-016  4.92615E-007  9.49994E-007  4.18649E-017  2.31833E-010  2.28803E-016  7.45009E-001  4.76518E-002  1.24976E-005  1.43269E-021  2.75038E-014  1.00000E-040  5.61880E-012  3.95649E-007  1.00000E-005  1.00000E-005  
7.57917E+001  1.58633E-005  6.53893E+014  1.75713E+002  1.00000E+005  2.96324E-006  2.81496E-013  8.23695E-009  2.13117E-008  5.27011E-009  3.20666E-021  7.57297E-014  9.84884E-028  6.87540E-007  7.77813E-016  2.67088E-034  3.04471E-020  1.52314E-025  4.01603E-016  4.16294E-017  8.89084E-029  2.93410E-011  8.07954E-021  7.35704E-019  1.69810E-034  1.09182E-006  2.47167E-013  6.19554E-014  2.81097E-010  9.41204E-015  1.96872E-001  1.39420E-003  9.04016E-011  8.14804E-011  2.31637E-007  6.28527E-018  5.79448E-033  1.46752E-006  7.42604E-012  1.03630E-019  2.23937E-009  3.43958E-010  7.99782E-011  4.50344E-031  1.33989E-016  3.08207E-021  6.66593E-011  7.20328E-012  7.88845E-008  1.55704E-008  3.27072E-019  8.19499E-024  1.97982E-012  1.22609E-016  3.31854E-016  1.46403E-017  1.02452E-033  5.60387E-011  2.17548E-027  4.08069E-014  4.18264E-011  3.33746E-011  5.61107E-010  7.95131E-007  1.38313E-011  5.61732E-004  1.05733E-040  2.82834E-007  5.98941E-021  1.21595E-018  2.37940E-008  1.00000E-040  4.19202E-027  6.16618E-010  1.02309E-015  8.61026E-007  8.34046E-026  6.45918E-012  1.59115E-003  1.54830E-014  5.85126E-020  9.91970E-023  5.98707E-004  9.33857E-010  6.06199E-009  7.51245E-019  6.10494E-003  2.37011E-014  1.56035E-010  4.31804E-013  1.78980E-016  5.00219E-007  9.56584E-007  6.08189E-017  2.87088E-010  1.29181E-016  7.45356E-001  4.74996E-002  1.37550E-005  1.63135E-021  2.69715E-014  1.00000E-040  4.60507E-012  4.61251E-007  1.00000E-005  1.00000E-005  
7.66481E+001  1.38584E-005  5.76955E+014  1.73975E+002  1.00000E+005  5.49207E-006  2.76473E-013  8.90492E-009  2.21881E-008  5.86921E-009  3.07297E-021  7.57949E-014  1.00000E-040  6.73368E-007  8.93154E-016  2.04481E-034  2.69483E-020  9.67645E-026  4.95297E-016  5.26193E-017  8.05009E-029  2.86288E-011  9.38395E-021  7.06168E-019  1.59447E-034  1.24195E-006  2.55192E-013  5.99688E-014  2.76599E-010  1.39383E-014  1.96498E-001  1.38446E-003  9.42076E-011  1.15869E-010  2.47368E-007  6.22991E-018  5.19956E-033  1.42926E-006  9.55461E-012  1.08311E-019  2.56663E-009  3.26615E-010  7.19556E-011  1.18176E-031  1.30272E-016  3.47690E-021  7.08206E-011  7.17321E-012  6.94447E-008  1.74719E-008  4.43842E-019  1.02065E-023  2.14754E-012  1.24810E-016  2.56628E-016  9.99245E-018  1.59816E-033  6.29917E-011  1.00000E-040  4.57713E-014  4.18754E-011  3.12814E-011  6.25496E-010  9.76282E-007  1.38421E-011  6.06850E-004  1.07590E-040  2.80687E-007  3.44615E-021  1.56356E-018  1.98713E-008  1.00000E-040  4.64956E-027  6.14463E-010  1.36682E-015  8.47833E-007  9.11464E-026  6.46279E-012  1.74466E-003  1.95345E-014  3.48000E-020  4.99357E-023  6.77593E-004  1.06125E-009  6.97268E-009  1.01275E-018  5.97926E-003  2.49254E-014  1.77343E-010  5.54310E-013  1.82273E-016  5.08128E-007  9.58156E-007  8.81441E-017  3.53572E-010  7.18991E-017  7.45757E-001  4.73291E-002  1.51324E-005  1.85777E-021  2.63812E-014  1.00000E-040  3.87329E-012  5.39502E-007  1.00000E-005  1.00000E-005  
7.75045E+001  1.21084E-005  4.97955E+014  1.76122E+002  1.00000E+005  1.00000E-040  2.75464E-013  9.51695E-009  2.30452E-008  6.94390E-009  2.98213E-021  7.80255E-014  1.00000E-040  6.57358E-007  1.00879E-015  1.56319E-034  2.38812E-020  6.41070E-026  7.01547E-016  7.35068E-017  1.80375E-028  2.78239E-011  1.14405E-020  6.74140E-019  1.48420E-034  1.41399E-006  2.68753E-013  5.77250E-014  2.71546E-010  3.77691E-014  1.96068E-001  1.37344E-003  1.00021E-010  1.79648E-010  2.69778E-007  6.04124E-018  8.87200E-033  1.39239E-006  1.17761E-011  1.12396E-019  2.92401E-009  3.07912E-010  6.38207E-011  2.45004E-032  1.26098E-016  3.42520E-021  6.64967E-011  7.13901E-012  5.78347E-008  1.96138E-008  5.62087E-019  1.25422E-023  2.30525E-012  1.38658E-016  2.78806E-016  8.91999E-018  2.50652E-033  7.08488E-011  1.00000E-040  5.13597E-014  4.19341E-011  2.92041E-011  6.98430E-010  1.20141E-006  1.58473E-011  6.90373E-004  1.09708E-040  2.78260E-007  2.04321E-021  2.05668E-018  1.65177E-008  1.00000E-040  5.24848E-027  6.12001E-010  1.88989E-015  8.32355E-007  1.50649E-025  6.46504E-012  1.91788E-003  2.49967E-014  2.08031E-020  3.04925E-023  7.67822E-004  1.34226E-009  8.14488E-009  1.39883E-018  5.83600E-003  2.39013E-014  2.02623E-010  6.96352E-013  1.61527E-016  5.15993E-007  9.53997E-007  1.27699E-016  4.37067E-010  4.02938E-017  7.46187E-001  4.71347E-002  1.66547E-005  2.13423E-021  2.57186E-014  1.00000E-040  3.65140E-012  6.34139E-007  1.00000E-005  1.00000E-005  
7.83609E+001  1.06140E-005  4.20108E+014  1.82992E+002  1.00000E+005  1.00000E-040  2.75262E-013  1.00081E-008  2.38782E-008  8.68205E-009  2.92246E-021  8.29135E-014  2.38858E-028  6.39030E-007  1.12080E-015  1.18711E-034  2.11127E-020  4.51271E-026  1.14758E-015  1.16228E-016  1.12220E-027  2.69013E-011  1.47689E-020  6.38642E-019  1.36722E-034  1.61470E-006  2.88771E-013  5.51495E-014  2.65827E-010  1.24233E-013  1.95575E-001  1.36095E-003  1.08269E-010  3.00536E-010  2.99158E-007  5.70281E-018  3.09260E-032  1.35659E-006  1.36684E-011  1.16874E-019  3.26132E-009  2.87449E-010  5.52028E-011  2.46448E-032  1.21348E-016  2.85084E-021  5.52334E-011  7.10018E-012  4.52370E-008  2.20706E-008  6.57495E-019  1.51497E-023  2.46753E-012  1.67683E-016  4.47758E-016  1.06643E-017  3.95103E-033  7.98884E-011  6.29580E-028  5.77656E-014  4.20032E-011  2.71044E-011  7.82496E-010  1.48582E-006  2.07808E-011  7.86928E-004  1.12139E-040  2.75513E-007  1.27873E-021  2.73138E-018  1.36168E-008  1.00000E-040  6.04788E-027  6.09167E-010  2.67591E-015  8.13907E-007  3.49386E-025  6.46657E-012  2.11694E-003  3.20220E-014  1.26210E-020  2.39294E-023  8.72220E-004  1.88448E-009  9.70761E-009  1.98318E-018  5.66955E-003  2.03900E-014  2.33293E-010  8.62700E-013  1.27246E-016  5.23204E-007  9.43780E-007  1.82898E-016  5.34755E-010  2.29310E-017  7.46677E-001  4.69140E-002  1.83648E-005  2.46991E-021  2.49871E-014  1.00000E-040  3.94709E-012  7.50635E-007  1.00000E-005  1.00000E-005  
7.92173E+001  9.33764E-006  3.64414E+014  1.85592E+002  1.00000E+005  1.00000E-040  2.68693E-013  1.06193E-008  2.46343E-008  1.02792E-008  2.83511E-021  8.49820E-014  1.00000E-040  6.18220E-007  1.25333E-015  8.98564E-035  1.85602E-020  3.26960E-026  1.59550E-015  1.58096E-016  2.63800E-027  2.58519E-011  1.82075E-020  5.99366E-019  1.24566E-034  1.84749E-006  3.11494E-013  5.22158E-014  2.59424E-010  2.92770E-013  1.95015E-001  1.34697E-003  1.16603E-010  4.52220E-010  3.31421E-007  5.09460E-018  5.29730E-032  1.32146E-006  1.68478E-011  1.24632E-019  3.58962E-009  2.65323E-010  4.73672E-011  4.62903E-033  1.15964E-016  2.72660E-021  4.96686E-011  7.05657E-012  3.48751E-008  2.48670E-008  8.27410E-019  1.86105E-023  2.67324E-012  1.88016E-016  5.04400E-016  1.18515E-017  6.17152E-033  9.02097E-011  1.00000E-040  6.50514E-014  4.20851E-011  2.49849E-011  8.78686E-010  1.84250E-006  2.39559E-011  8.97812E-004  1.14904E-040  2.72439E-007  8.05953E-022  3.57122E-018  1.10861E-008  1.00000E-040  6.69630E-027  6.05931E-010  3.67067E-015  7.91959E-007  6.32971E-025  6.47003E-012  2.34399E-003  4.08681E-014  7.76114E-021  1.63029E-023  9.92200E-004  2.37548E-009  1.14471E-008  2.74176E-018  5.47729E-003  1.87668E-014  2.70451E-010  1.12599E-012  1.08863E-016  5.28599E-007  9.27892E-007  2.62849E-016  6.47243E-010  1.29268E-017  7.47231E-001  4.66656E-002  2.02688E-005  2.80195E-021  2.42641E-014  1.00000E-040  3.95756E-012  8.92437E-007  1.00000E-005  1.00000E-005  
8.00737E+001  8.22314E-006  3.20919E+014  1.85592E+002  1.00000E+005  1.00000E-040  2.84956E-013  1.12808E-008  2.52645E-008  1.17610E-008  2.69667E-021  8.45362E-014  1.00000E-040  5.95016E-007  1.40882E-015  6.81272E-035  1.61840E-020  2.41747E-026  2.05077E-015  2.00469E-016  3.63346E-027  2.46806E-011  2.20688E-020  5.56563E-019  1.12194E-034  2.11235E-006  3.34908E-013  4.89402E-014  2.52361E-010  3.37585E-013  1.94388E-001  1.33147E-003  1.24300E-010  6.45253E-010  3.64210E-007  4.47862E-018  6.01588E-032  1.28722E-006  2.14716E-011  1.33455E-019  3.97958E-009  2.41760E-010  4.05023E-011  1.00000E-040  1.09962E-016  2.84925E-021  4.87339E-011  7.00810E-012  2.70566E-008  2.79814E-008  1.08411E-018  2.31722E-023  2.94293E-012  1.98565E-016  4.60971E-016  1.15726E-017  9.48089E-033  1.01748E-010  1.00000E-040  7.31579E-014  4.21833E-011  2.28698E-011  9.86592E-010  2.28023E-006  2.53579E-011  1.02285E-003  1.18032E-040  2.69033E-007  5.13013E-022  4.64395E-018  8.90206E-009  1.00000E-040  7.14748E-027  6.02299E-010  4.96971E-015  7.66332E-007  1.10709E-024  6.47582E-012  2.59753E-003  5.23968E-014  4.87603E-021  1.01992E-023  1.12850E-003  2.82207E-009  1.34215E-008  3.73650E-018  5.25983E-003  1.80931E-014  3.14763E-010  1.50425E-012  9.92576E-017  5.30471E-007  9.06286E-007  3.81433E-016  7.86945E-010  7.16858E-018  7.47850E-001  4.63890E-002  2.23438E-005  3.14024E-021  2.35985E-014  1.00000E-040  3.62197E-012  1.06173E-006  1.00000E-005  1.00000E-005  
8.09301E+001  7.24203E-006  2.82630E+014  1.85592E+002  1.00000E+005  1.00000E-040  2.84953E-013  1.18380E-008  2.57439E-008  1.34006E-008  2.50964E-021  8.33593E-014  4.92118E-029  5.69338E-007  1.60068E-015  5.18170E-035  1.39281E-020  1.87376E-026  2.65037E-015  2.56892E-016  5.26163E-027  2.33831E-011  2.81279E-020  5.10094E-019  9.97905E-035  2.41139E-006  3.58586E-013  4.53113E-014  2.44620E-010  3.84122E-013  1.93690E-001  1.31436E-003  1.31689E-010  9.22913E-010  3.97036E-007  3.93361E-018  6.77657E-032  1.25430E-006  2.73337E-011  1.42612E-019  4.43379E-009  2.16710E-010  3.42105E-011  1.00000E-040  1.03331E-016  2.98805E-021  4.87675E-011  6.95445E-012  2.09766E-008  3.14181E-008  1.41898E-018  2.90603E-023  3.29235E-012  2.07201E-016  4.18922E-016  1.09542E-017  1.43627E-032  1.14535E-010  1.97685E-028  8.20932E-014  4.22995E-011  2.07642E-011  1.10669E-009  2.81222E-006  2.65696E-011  1.16292E-003  1.21567E-040  2.65280E-007  3.42874E-022  6.04435E-018  7.02606E-009  1.97752E-032  7.51172E-027  5.98251E-010  6.73135E-015  7.36690E-007  2.27473E-024  6.48225E-012  2.87816E-003  6.72423E-014  3.19740E-021  6.68122E-024  1.28282E-003  3.35965E-009  1.57954E-008  5.09293E-018  5.01572E-003  1.72754E-014  3.67396E-010  2.01139E-012  9.12079E-017  5.26925E-007  8.78456E-007  5.57360E-016  9.63227E-010  3.90937E-018  7.48538E-001  4.60822E-002  2.45825E-005  3.50656E-021  2.29813E-014  1.00000E-040  3.23533E-012  1.26294E-006  1.00000E-005  1.00000E-005  
8.17865E+001  6.37831E-006  2.48922E+014  1.85592E+002  1.00000E+005  1.00000E-040  2.84597E-013  1.22356E-008  2.60524E-008  1.52354E-008  2.27499E-021  8.15433E-014  5.17283E-029  5.41004E-007  1.96700E-015  3.95677E-035  1.17347E-020  1.59677E-026  3.43824E-015  3.33848E-016  2.06404E-026  2.19498E-011  9.71333E-020  4.59575E-019  8.75385E-035  2.74825E-006  3.80761E-013  4.13005E-014  2.36170E-010  4.36269E-013  1.92913E-001  1.29556E-003  1.38152E-010  1.32622E-009  4.28933E-007  3.40964E-018  7.61279E-032  1.22311E-006  3.47404E-011  1.52472E-019  4.95081E-009  1.90009E-010  2.83364E-011  1.00000E-040  9.60413E-017  3.14445E-021  4.88496E-011  6.89525E-012  1.60409E-008  3.51976E-008  1.85603E-018  3.67612E-023  3.74546E-012  2.16384E-016  3.79717E-016  1.04699E-017  2.15187E-032  1.28663E-010  7.44605E-029  9.19076E-014  4.24350E-011  1.86659E-011  1.24003E-009  3.45626E-006  2.77457E-011  1.31958E-003  1.25559E-040  2.61157E-007  2.49259E-022  7.84811E-018  5.40898E-009  1.00000E-040  7.78623E-027  5.93751E-010  9.10788E-015  7.02531E-007  1.76143E-023  6.48680E-012  3.18786E-003  8.62009E-014  2.26648E-021  4.75217E-024  1.45749E-003  4.01472E-009  1.86513E-008  6.94356E-018  4.74206E-003  1.62392E-014  4.30043E-010  2.69836E-012  8.42683E-017  5.15812E-007  8.43866E-007  8.20567E-016  1.18727E-009  2.08605E-018  7.49302E-001  4.57427E-002  2.69868E-005  3.89993E-021  2.24014E-014  9.27499E-028  2.85413E-012  1.50244E-006  1.00000E-005  1.00000E-005  
8.26429E+001  5.61792E-006  2.19247E+014  1.85592E+002  1.00000E+005  1.00000E-040  2.84189E-013  1.23471E-008  2.61694E-008  1.73815E-008  1.99044E-021  7.84894E-014  8.38718E-030  5.09841E-007  3.44404E-015  3.03819E-035  9.55338E-021  1.62794E-026  4.49315E-015  4.64483E-016  6.55299E-025  2.03712E-011  2.71493E-018  4.04601E-019  7.56314E-035  3.12679E-006  3.95853E-013  3.68782E-014  2.26986E-010  4.95400E-013  1.92052E-001  1.27495E-003  1.41008E-010  1.94517E-009  4.57874E-007  2.94259E-018  8.53415E-032  1.19418E-006  4.41538E-011  1.63119E-019  5.51511E-009  1.61488E-010  2.28344E-011  8.29863E-034  8.80663E-017  3.34148E-021  4.85744E-011  6.83013E-012  1.17637E-008  3.93387E-008  2.45976E-018  4.70487E-023  4.33626E-012  2.34493E-016  3.42661E-016  1.03489E-017  3.19266E-032  1.44221E-010  8.53728E-030  1.02647E-013  4.25911E-011  1.65738E-011  1.38764E-009  4.23284E-006  2.92235E-011  1.49454E-003  1.30066E-040  2.56645E-007  2.05686E-022  1.00570E-017  4.00291E-009  3.57284E-032  7.87091E-027  5.88759E-010  1.23126E-014  6.63307E-007  6.10626E-022  6.48546E-012  3.52852E-003  1.11031E-013  1.83593E-021  3.83069E-024  1.65514E-003  4.84868E-009  2.21436E-008  9.49533E-018  4.43572E-003  1.49857E-014  5.04786E-010  3.70112E-012  7.90145E-017  4.94571E-007  8.01980E-007  1.22578E-015  1.48368E-009  1.07398E-018  7.50147E-001  4.53683E-002  2.95559E-005  4.31867E-021  2.18490E-014  3.06694E-027  2.42626E-012  1.78797E-006  1.00000E-005  1.00000E-005  
8.34993E+001  4.94846E-006  1.93120E+014  1.85592E+002  1.00000E+005  1.00000E-040  2.83753E-013  1.14444E-008  2.60717E-008  2.09224E-008  1.64704E-021  7.08622E-014  5.48005E-030  4.75684E-007  1.22801E-014  2.35188E-035  7.33982E-021  2.20833E-026  6.49056E-015  1.15463E-015  1.87834E-023  1.86382E-011  6.84984E-017  3.44754E-019  6.42641E-035  3.55107E-006  3.84441E-013  3.20145E-014  2.17057E-010  5.62678E-013  1.91100E-001  1.25247E-003  1.31903E-010  3.44573E-009  4.80227E-007  5.13322E-018  1.09001E-031  1.16806E-006  5.82329E-011  1.65943E-019  5.97807E-009  1.30982E-010  1.84236E-011  3.55091E-033  7.93873E-017  3.88663E-021  4.70943E-011  6.75874E-012  7.63179E-009  4.38580E-008  4.30212E-018  6.27375E-023  5.11178E-012  3.06206E-016  2.86458E-016  1.08887E-017  4.69197E-032  1.61292E-010  1.00000E-040  1.14348E-013  4.27693E-011  1.44886E-011  1.55057E-009  5.16505E-006  3.33269E-011  1.68957E-003  1.35151E-040  2.51729E-007  2.11967E-022  1.30087E-017  2.75968E-009  1.00000E-040  7.46582E-027  5.83235E-010  1.71812E-014  6.18401E-007  1.61903E-020  6.47267E-012  3.90191E-003  1.49756E-013  1.81587E-021  3.87245E-024  1.87872E-003  6.38070E-009  2.70228E-008  1.37703E-017  4.09332E-003  1.43089E-014  5.94255E-010  5.53594E-012  8.29832E-017  4.59958E-007  7.52272E-007  2.01560E-015  2.03862E-009  5.07635E-019  7.51080E-001  4.49566E-002  3.22869E-005  4.77172E-021  2.13154E-014  8.70920E-027  1.68112E-012  2.12911E-006  1.00000E-005  1.00000E-005  
8.43557E+001  4.35904E-006  1.70117E+014  1.85592E+002  1.00000E+005  1.00000E-040  2.83241E-013  7.11793E-009  2.57198E-008  3.12724E-008  1.22670E-021  4.78448E-014  5.81538E-029  4.38388E-007  6.83778E-014  1.83972E-035  5.08954E-021  3.75740E-026  1.98916E-014  8.70190E-015  3.46011E-022  1.67425E-011  1.11033E-015  2.79632E-019  5.36215E-035  4.02517E-006  2.94488E-013  2.66858E-014  2.06389E-010  6.39790E-013  1.90050E-001  1.22804E-003  9.70434E-011  1.39245E-008  4.90985E-007  5.37845E-017  3.15664E-031  1.14543E-006  9.47392E-011  1.01136E-019  6.21807E-009  9.83987E-011  1.76552E-011  1.11112E-032  6.99942E-017  7.32669E-021  4.31598E-011  6.68087E-012  3.40037E-009  4.87684E-008  2.84181E-017  1.15853E-022  6.12264E-012  5.92135E-016  1.33667E-016  1.27178E-017  6.81768E-032  1.79948E-010  1.00000E-040  1.27041E-013  4.29708E-011  1.24127E-011  1.72964E-009  6.27615E-006  4.52879E-011  1.90658E-003  1.40885E-040  2.46396E-007  3.20779E-022  2.18371E-017  1.64216E-009  5.33077E-040  7.04362E-027  5.77141E-010  3.22005E-014  5.66831E-007  2.75792E-019  6.44708E-012  4.30959E-003  2.25741E-013  2.20016E-021  5.74915E-024  2.13152E-003  1.22545E-008  3.57059E-008  3.41618E-017  3.71125E-003  1.83390E-014  7.02186E-010  9.43681E-012  1.47252E-016  4.06010E-007  6.94248E-007  5.41043E-015  4.56280E-009  1.85146E-019  7.52105E-001  4.45056E-002  3.51737E-005  5.44639E-021  2.07930E-014  2.53125E-026  5.24792E-013  2.53943E-006  1.00000E-005  1.00000E-005  
8.52121E+001  3.84007E-006  1.49864E+014  1.85592E+002  1.00000E+005  1.00000E-040  2.82455E-013  2.07541E-009  2.50266E-008  4.99177E-008  7.71182E-022  1.68707E-014  6.09478E-028  3.97832E-007  4.16601E-013  1.45516E-035  2.96548E-021  5.19917E-026  1.56855E-013  7.92667E-014  4.24512E-021  1.46776E-011  1.19959E-014  2.09125E-019  4.38664E-035  4.55319E-006  1.46204E-013  2.09316E-014  1.94984E-010  7.30282E-013  1.88895E-001  1.20162E-003  5.67939E-011  1.11213E-007  4.90873E-007  6.11974E-016  2.13805E-030  1.12697E-006  2.71583E-010  3.81206E-020  1.03719E-008  6.41921E-011  2.02316E-011  3.36311E-032  5.98899E-017  2.91062E-020  4.25798E-011  6.59704E-012  7.32613E-010  5.40785E-008  3.37526E-016  5.67177E-022  7.33184E-012  1.26153E-015  4.26101E-017  1.53820E-017  9.74757E-032  2.00205E-010  1.31695E-028  1.40742E-013  4.31953E-011  1.03509E-011  1.92426E-009  7.58283E-006  5.10834E-011  2.14732E-003  1.47347E-040  2.40637E-007  4.79645E-022  6.44210E-017  6.89929E-010  1.90998E-038  1.07390E-026  5.70436E-010  1.28902E-013  5.04319E-007  3.14813E-018  6.45998E-012  4.75281E-003  3.77038E-013  2.59575E-021  5.81566E-024  2.41723E-003  2.82006E-008  4.56058E-008  2.37484E-016  3.28576E-003  2.72882E-014  8.35159E-010  1.45392E-011  5.30554E-016  3.13067E-007  6.27483E-007  3.09921E-014  2.16467E-008  3.20253E-020  7.53229E-001  4.40131E-002  3.81809E-005  8.21365E-021  2.02752E-014  7.19947E-026  1.19775E-013  3.04754E-006  1.00000E-005  1.00000E-005  
